project,file1,file2,label
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/LeaderboardTable.kt,game-data,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/LeaderboardTable.kt,server,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/LeaderboardTable.kt,server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/MockServerCoordinator.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/LeaderboardTable.kt,server-shared/test-fixtures/test-fixtures.gradle.kts,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/LeaderboardTable.kt,shared/src/commonMain/kotlin/com/bytelegend/app/shared/entities/HistoryItem.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/LeaderboardTable.kt,shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/LeaderboardTable.kt,shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/LeaderboardTable.kt,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,client/game-page/src/main/kotlin/com/bytelegend/client/utils/JsonMappers.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,game-data,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,server,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/MockServerCoordinator.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,server-shared/test-fixtures/test-fixtures.gradle.kts,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,shared/src/commonMain/kotlin/com/bytelegend/app/shared/entities/HistoryItem.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,client/game-page/src/main/kotlin/com/bytelegend/client/utils/JsonMappers.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,game-data,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,server,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/MockServerCoordinator.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,server-shared/test-fixtures/test-fixtures.gradle.kts,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,shared/src/commonMain/kotlin/com/bytelegend/app/shared/entities/HistoryItem.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,client/game-page/src/main/kotlin/com/bytelegend/client/utils/JsonMappers.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,game-data,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,server,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/MockServerCoordinator.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,server-shared/test-fixtures/test-fixtures.gradle.kts,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,shared/src/commonMain/kotlin/com/bytelegend/app/shared/entities/HistoryItem.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/utils/JsonMappers.kt,game-data,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/utils/JsonMappers.kt,server,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/utils/JsonMappers.kt,server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/MockServerCoordinator.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/utils/JsonMappers.kt,server-shared/test-fixtures/test-fixtures.gradle.kts,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/utils/JsonMappers.kt,shared/src/commonMain/kotlin/com/bytelegend/app/shared/entities/HistoryItem.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/utils/JsonMappers.kt,shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/utils/JsonMappers.kt,shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/utils/JsonMappers.kt,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,1
ByteLegend,game-data,server,1
ByteLegend,game-data,server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/MockServerCoordinator.kt,1
ByteLegend,game-data,server-shared/test-fixtures/test-fixtures.gradle.kts,1
ByteLegend,game-data,shared/src/commonMain/kotlin/com/bytelegend/app/shared/entities/HistoryItem.kt,1
ByteLegend,game-data,shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,1
ByteLegend,game-data,shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,1
ByteLegend,game-data,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,1
ByteLegend,server,server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/MockServerCoordinator.kt,1
ByteLegend,server,server-shared/test-fixtures/test-fixtures.gradle.kts,1
ByteLegend,server,shared/src/commonMain/kotlin/com/bytelegend/app/shared/entities/HistoryItem.kt,1
ByteLegend,server,shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,1
ByteLegend,server,shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,1
ByteLegend,server,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,1
ByteLegend,server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/MockServerCoordinator.kt,server-shared/test-fixtures/test-fixtures.gradle.kts,1
ByteLegend,server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/MockServerCoordinator.kt,shared/src/commonMain/kotlin/com/bytelegend/app/shared/entities/HistoryItem.kt,1
ByteLegend,server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/MockServerCoordinator.kt,shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,1
ByteLegend,server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/MockServerCoordinator.kt,shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,1
ByteLegend,server-shared/test-fixtures/src/main/kotlin/com/bytelegend/app/testfixtures/MockServerCoordinator.kt,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,1
ByteLegend,server-shared/test-fixtures/test-fixtures.gradle.kts,shared/src/commonMain/kotlin/com/bytelegend/app/shared/entities/HistoryItem.kt,1
ByteLegend,server-shared/test-fixtures/test-fixtures.gradle.kts,shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,1
ByteLegend,server-shared/test-fixtures/test-fixtures.gradle.kts,shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,1
ByteLegend,server-shared/test-fixtures/test-fixtures.gradle.kts,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,1
ByteLegend,shared/src/commonMain/kotlin/com/bytelegend/app/shared/entities/HistoryItem.kt,shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,1
ByteLegend,shared/src/commonMain/kotlin/com/bytelegend/app/shared/entities/HistoryItem.kt,shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,1
ByteLegend,shared/src/commonMain/kotlin/com/bytelegend/app/shared/entities/HistoryItem.kt,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,1
ByteLegend,shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,1
ByteLegend,shared/src/commonMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,1
ByteLegend,shared/src/jsMain/kotlin/com/bytelegend/app/shared/util/Utils.kt,shared/src/jvmMain/kotlin/com/bytelegend/app/shared/util/JvmUtils.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinHistoryModal.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/AsyncLoadingTable.kt,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinHistoryModal.kt,game-data,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinHistoryModal.kt,server,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/AsyncLoadingTable.kt,game-data,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/AsyncLoadingTable.kt,server,1
ByteLegend,game-data,server,1
ByteLegend,game-data,server,1
ByteLegend,client/game-page/src/main/kotlin/com/bytelegend/client/app/engine/GameControl.kt,client/game-page/src/main/kotlin/com/bytelegend/client/app/page/GamePage.kt,1
ByteLegend,build.gradle.kts,buildSrc/build.gradle.kts,1
ByteLegend,build.gradle.kts,buildSrc/src/main/kotlin/dependencies.gradle.kts,1
ByteLegend,build.gradle.kts,client/common/src/main/kotlin/com/bytelegend/app/client/misc/AStar.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/engine/DefaultGameMission.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/engine/DefaultGameScene.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/engine/Game.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/external/PrismCodeBlock.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/obj/BouncingTitleObject.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/obj/GameMapEntrance.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/page/GamePage.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/page/LoadingPage.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/script/DefaultGameDirector.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/script/effect/Effects.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/AbstractIncrementAnimatableWidget.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/AudioSwitchWidget.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinCountWidget.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinHistoryModal.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/DefaultBannerController.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/DefaultToastController.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/EChartsMinimap.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/FpsCounter.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/HeroControlButton.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/HeroIndicatorWidget.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/ICPServerLocationWidget.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/LivestreamIndicators.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/LocaleSelectionDropdown.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/MainMapCanvasLayer.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/MapCoordinateTitleWidget.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/MiniMapCanvas.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/MissionItemButtons.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/OnlineCounter.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/PieMenu.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/PlayerNames.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/ProgressBar.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/ReputationCountWidget.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/ScrollButtonsLayer.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/StarCountWidget.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/TileCursorWidget.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/UserAvatarWidget.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/Utils.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/achievement/AchievementWidget.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/heronoticeboard/AvatarTooltip.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/heronoticeboard/JavaIslandHeroNoticeboard.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/invitationcode/InvitationCodeModal.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/item/ItemOrAchievementModal.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/item/ItemsWidget.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/AsyncLoadingTable.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/CreditsModal.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/GameMaterialTable.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/LeaderboardTable.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/minimap/MinimapEChartsOptions.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/AbstractBouncingTitleWidget.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/BouncingTitles.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/MissionModal.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/MissionTitle.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/ModalCloseButton.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/PullRequestChallengeTab.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/PullRequestLogModal.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/QuestionChallengeTab.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/StarChallengeTab.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/SubmitAnswerButton.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/TitleStarCounter.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/WebEditor.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/roadmap/RoadmapModal.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/script/Widget.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/web/MissionModalHttpClient.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/utils/JSObjectBackedMap.kt,1
ByteLegend,build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/utils/JSObjectBackedStringSet.kt,1
ByteLegend,build.gradle.kts,server-opensource/server-opensource.gradle.kts,1
ByteLegend,build.gradle.kts,settings.gradle.kts,1
ByteLegend,buildSrc/build.gradle.kts,buildSrc/src/main/kotlin/dependencies.gradle.kts,1
ByteLegend,buildSrc/build.gradle.kts,client/common/src/main/kotlin/com/bytelegend/app/client/misc/AStar.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/engine/DefaultGameMission.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/engine/DefaultGameScene.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/engine/Game.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/external/PrismCodeBlock.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/obj/BouncingTitleObject.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/obj/GameMapEntrance.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/page/GamePage.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/page/LoadingPage.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/script/DefaultGameDirector.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/script/effect/Effects.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/AbstractIncrementAnimatableWidget.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/AudioSwitchWidget.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinCountWidget.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/CoinHistoryModal.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/DefaultBannerController.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/DefaultToastController.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/EChartsMinimap.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/FpsCounter.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/HeroControlButton.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/HeroIndicatorWidget.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/ICPServerLocationWidget.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/LivestreamIndicators.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/LocaleSelectionDropdown.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/MainMapCanvasLayer.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/MapCoordinateTitleWidget.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/MiniMapCanvas.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/MissionItemButtons.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/OnlineCounter.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/PieMenu.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/PlayerNames.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/ProgressBar.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/ReputationCountWidget.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/ScrollButtonsLayer.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/StarCountWidget.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/TileCursorWidget.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/UserAvatarWidget.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/Utils.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/achievement/AchievementWidget.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/heronoticeboard/AvatarTooltip.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/heronoticeboard/JavaIslandHeroNoticeboard.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/invitationcode/InvitationCodeModal.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/item/ItemOrAchievementModal.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/item/ItemsWidget.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/AsyncLoadingTable.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/CreditsModal.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/GameMaterialTable.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/LeaderboardTable.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/menu/MenuItem.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/minimap/MinimapEChartsOptions.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/AbstractBouncingTitleWidget.kt,1
ByteLegend,buildSrc/build.gradle.kts,client/game-page/src/main/kotlin/com/bytelegend/client/app/ui/mission/BouncingTitles.kt,1
